video_id,difficulty,channel_id
-Qb0sGzXlpY,1,UC5PYHgAzJ1wLEidB58SK6Xw
pJ7d_HKqqT8,1,UC5PYHgAzJ1wLEidB58SK6Xw
8ty_IYSDE9s,1,UC5PYHgAzJ1wLEidB58SK6Xw
JpbnNpfeeOo,1,UC5PYHgAzJ1wLEidB58SK6Xw
EOdPpojgPhg,1,UC5PYHgAzJ1wLEidB58SK6Xw
BpFoQlzd3Z4,1,UC5PYHgAzJ1wLEidB58SK6Xw
qr4c2bahvic,1,UC5PYHgAzJ1wLEidB58SK6Xw
8wRwQ6m68cs,1,UC5PYHgAzJ1wLEidB58SK6Xw
QDtZlqeyf3U,1,UC5PYHgAzJ1wLEidB58SK6Xw
AwQjZA-zKU0,1,UC5PYHgAzJ1wLEidB58SK6Xw
0h6pGCHZe0I,1,UC5PYHgAzJ1wLEidB58SK6Xw
v2UeY9iAeu0,1,UC5PYHgAzJ1wLEidB58SK6Xw
k75gNyrDv90,1,UC5PYHgAzJ1wLEidB58SK6Xw
Gh-XKNuvvC4,1,UC5PYHgAzJ1wLEidB58SK6Xw
5_lGysdHLFQ,1,UC5PYHgAzJ1wLEidB58SK6Xw
NbhxIGqTapM,1,UC5PYHgAzJ1wLEidB58SK6Xw
XMBayu9OEpc,1,UC5PYHgAzJ1wLEidB58SK6Xw
ZgFui3PmuZo,1,UC5PYHgAzJ1wLEidB58SK6Xw
Jz0bURg8nh4,1,UC5PYHgAzJ1wLEidB58SK6Xw
GInbFHmNrks,1,UC5PYHgAzJ1wLEidB58SK6Xw
jpQnKYXr1vo,1,UC5PYHgAzJ1wLEidB58SK6Xw
HAzuB77rwB0,1,UC5PYHgAzJ1wLEidB58SK6Xw
8_UiOKCKDIo,1,UC5PYHgAzJ1wLEidB58SK6Xw
7XseVrmpkUU,1,UC5PYHgAzJ1wLEidB58SK6Xw
9_DDcbTuQUI,1,UCvlE5gTbOvjiolFlEm-c_Ow
nZhoYB9Vmp0,1,UCvlE5gTbOvjiolFlEm-c_Ow
ZTc991t51d4,1,UCvlE5gTbOvjiolFlEm-c_Ow
-LbeN9TZV6k,1,UCvlE5gTbOvjiolFlEm-c_Ow
jLAMA54C6vg,1,UCvlE5gTbOvjiolFlEm-c_Ow
D1e7EXHh8tg,1,UCvlE5gTbOvjiolFlEm-c_Ow
2OC4-iVUyG8,1,UCvlE5gTbOvjiolFlEm-c_Ow
XBFSjm7a67Q,1,UCvlE5gTbOvjiolFlEm-c_Ow
ILIqkqMKfdg,1,UCvlE5gTbOvjiolFlEm-c_Ow
FpFJv3LeXTs,1,UCvlE5gTbOvjiolFlEm-c_Ow
onh3mfm0oNI,1,UCvlE5gTbOvjiolFlEm-c_Ow
GAM0YKLRXzs,1,UCvlE5gTbOvjiolFlEm-c_Ow
ZWMPa1MP7dg,1,UCvlE5gTbOvjiolFlEm-c_Ow
tZMypsLFp-Y,1,UCvlE5gTbOvjiolFlEm-c_Ow
9WqwOHS-4uA,1,UCvlE5gTbOvjiolFlEm-c_Ow
1QHVX5if71k,1,UCvlE5gTbOvjiolFlEm-c_Ow
Nq8V6Qu7fkU,1,UCvlE5gTbOvjiolFlEm-c_Ow
VUOMThEICEE,1,UCvlE5gTbOvjiolFlEm-c_Ow
OZEt58nPCNs,1,UCvlE5gTbOvjiolFlEm-c_Ow
TmTmfuWDfvQ,1,UCvlE5gTbOvjiolFlEm-c_Ow
-YhWz0hAjnk,1,UCvlE5gTbOvjiolFlEm-c_Ow
W08ToPMihhw,1,UCvlE5gTbOvjiolFlEm-c_Ow
D3kTmU10RKQ,1,UCvlE5gTbOvjiolFlEm-c_Ow
vVqNsVAUnD4,1,UCvlE5gTbOvjiolFlEm-c_Ow
9Qwcrd4lI3s,1,UCvlE5gTbOvjiolFlEm-c_Ow
nN4wFbERDDw,1,UCvlE5gTbOvjiolFlEm-c_Ow
fdfin2_5C6g,1,UCvlE5gTbOvjiolFlEm-c_Ow
QTeXc3sl9v4,1,UCvlE5gTbOvjiolFlEm-c_Ow
fjCBBZxagXw,1,UCvlE5gTbOvjiolFlEm-c_Ow
ocgC12cYtdE,1,UCvlE5gTbOvjiolFlEm-c_Ow
yi7V1AeSWFU,1,UCvlE5gTbOvjiolFlEm-c_Ow
LNpltPHzcS0,1,UCvlE5gTbOvjiolFlEm-c_Ow
RMroHHrUoi8,1,UCvlE5gTbOvjiolFlEm-c_Ow
n6pbexoK8Iw,1,UCvlE5gTbOvjiolFlEm-c_Ow
5FCk_bNccH8,1,UCvlE5gTbOvjiolFlEm-c_Ow
j0x4VnpaXlU,1,UCvlE5gTbOvjiolFlEm-c_Ow
modH2MTczcI,1,UCvlE5gTbOvjiolFlEm-c_Ow
dqqV78Mn0OA,1,UCvlE5gTbOvjiolFlEm-c_Ow
w56LleQggFs,1,UCvlE5gTbOvjiolFlEm-c_Ow
EeWwWPAh-X8,1,UCvlE5gTbOvjiolFlEm-c_Ow
QrZOqY2EFiY,1,UCvlE5gTbOvjiolFlEm-c_Ow
v5H_m2Car48,1,UCvlE5gTbOvjiolFlEm-c_Ow
pRPvbma9meA,1,UCvlE5gTbOvjiolFlEm-c_Ow
2WsHcmdFljU,1,UCvlE5gTbOvjiolFlEm-c_Ow
rBEZcxI3Uz8,1,UCvlE5gTbOvjiolFlEm-c_Ow
9aIp1rZHZBg,1,UCvlE5gTbOvjiolFlEm-c_Ow
2hD227sP88o,1,UCvlE5gTbOvjiolFlEm-c_Ow
6fGSbsx4ADM,1,UCvlE5gTbOvjiolFlEm-c_Ow
fZtqV6A_1Fk,1,UCvlE5gTbOvjiolFlEm-c_Ow
molGFbKytLQ,1,UCvlE5gTbOvjiolFlEm-c_Ow
pI0A4mNXQck,1,UCvlE5gTbOvjiolFlEm-c_Ow
U2TvxieD5n0,1,UCvlE5gTbOvjiolFlEm-c_Ow
Frdw5Gcq6lU,1,UCvlE5gTbOvjiolFlEm-c_Ow
O-7xEH2mJaU,1,UCvlE5gTbOvjiolFlEm-c_Ow
kYp5_Joki_0,1,UCvlE5gTbOvjiolFlEm-c_Ow
_uCy50X4-Og,1,UCvlE5gTbOvjiolFlEm-c_Ow
8BeoyCF996c,1,UCvlE5gTbOvjiolFlEm-c_Ow
13Aj4cFgZTg,1,UCvlE5gTbOvjiolFlEm-c_Ow
hDkTz75lh7Y,1,UCvlE5gTbOvjiolFlEm-c_Ow
r-pR818q5us,1,UCvlE5gTbOvjiolFlEm-c_Ow
-Dyh_gHkFQQ,1,UCvlE5gTbOvjiolFlEm-c_Ow
X5_MKJRaLh4,1,UCvlE5gTbOvjiolFlEm-c_Ow
VgsPaa4JrDU,1,UCvlE5gTbOvjiolFlEm-c_Ow
SUA4jUy-T8g,1,UCvlE5gTbOvjiolFlEm-c_Ow
b87H-f4fvSU,1,UCvlE5gTbOvjiolFlEm-c_Ow
8Kw1GgJyzNc,1,UCvlE5gTbOvjiolFlEm-c_Ow
djaepJ0xjcM,1,UCvlE5gTbOvjiolFlEm-c_Ow
9G4DZGwIF8w,1,UCvlE5gTbOvjiolFlEm-c_Ow
h__gJFybVxU,1,UCvlE5gTbOvjiolFlEm-c_Ow
6ZMi809iEQQ,1,UCvlE5gTbOvjiolFlEm-c_Ow
H96J5YEZQU4,1,UCvlE5gTbOvjiolFlEm-c_Ow
HcO9uSNKw4g,1,UCvlE5gTbOvjiolFlEm-c_Ow
LX4KS7aiAG0,1,UCvlE5gTbOvjiolFlEm-c_Ow
tZZjkTLw058,1,UCvlE5gTbOvjiolFlEm-c_Ow
lqTSGBMl5QY,1,UCvlE5gTbOvjiolFlEm-c_Ow
Z23c0v9Ytw8,1,UCvlE5gTbOvjiolFlEm-c_Ow
zO-ZBHF6SI0,1,UCvlE5gTbOvjiolFlEm-c_Ow
g36jg5hEYo8,1,UCvlE5gTbOvjiolFlEm-c_Ow
DnB7Gvk0ZSM,1,UCvlE5gTbOvjiolFlEm-c_Ow
TmjOaBid9kM,1,UCvlE5gTbOvjiolFlEm-c_Ow
-eypUNZQJoY,1,UCvlE5gTbOvjiolFlEm-c_Ow
JXxkYfT-ihY,1,UCvlE5gTbOvjiolFlEm-c_Ow
Qj4P9Tnfgoc,1,UCvlE5gTbOvjiolFlEm-c_Ow
bLxFtDNTQQY,1,UCvlE5gTbOvjiolFlEm-c_Ow
g38j5Aa0ztA,1,UCvlE5gTbOvjiolFlEm-c_Ow
nnA5u6xMYEU,1,UCvlE5gTbOvjiolFlEm-c_Ow
rEhLp4sQn3k,1,UCvlE5gTbOvjiolFlEm-c_Ow
oKHZ8Y3Ub7U,1,UCvlE5gTbOvjiolFlEm-c_Ow
RpqRMKfVXFI,1,UCvlE5gTbOvjiolFlEm-c_Ow
t_dveumh1hc,1,UCvlE5gTbOvjiolFlEm-c_Ow
1r0LCbFCUgM,1,UCvlE5gTbOvjiolFlEm-c_Ow
YinVcByjoxw,1,UCvlE5gTbOvjiolFlEm-c_Ow
LdCDC2-gkX4,1,UCvlE5gTbOvjiolFlEm-c_Ow
blTKSxJ-9nc,1,UCvlE5gTbOvjiolFlEm-c_Ow
-M-Kx9sJqHw,1,UCvlE5gTbOvjiolFlEm-c_Ow
2dAMxGck2HU,1,UCvlE5gTbOvjiolFlEm-c_Ow
O30ltOMpoKo,1,UCvlE5gTbOvjiolFlEm-c_Ow
HSWOf7BKuXk,1,UCvlE5gTbOvjiolFlEm-c_Ow
DXlE1UyPPUY,1,UCvlE5gTbOvjiolFlEm-c_Ow
RIH9Kg5XhP4,1,UCvlE5gTbOvjiolFlEm-c_Ow
-nGGnOgxtCY,2,UCUsN5ZwHx2kILm84-jPDeXw
B1OYr-4HZDI,2,UCUsN5ZwHx2kILm84-jPDeXw
6gfYl-E9ykc,2,UCUsN5ZwHx2kILm84-jPDeXw
h7j9L4a2jJM,2,UCUsN5ZwHx2kILm84-jPDeXw
8-2AfcE88ZQ,2,UCUsN5ZwHx2kILm84-jPDeXw
VKSnJhUdueM,2,UCUsN5ZwHx2kILm84-jPDeXw
dN9nFSJg12U,2,UCUsN5ZwHx2kILm84-jPDeXw
DXh_U2FkXhQ,2,UCUsN5ZwHx2kILm84-jPDeXw
bChnGLyhRBg,2,UCUsN5ZwHx2kILm84-jPDeXw
4H1RqTRZOFU,2,UCUsN5ZwHx2kILm84-jPDeXw
q_fUeNUxS28,2,UCUsN5ZwHx2kILm84-jPDeXw
DSpLn5zHjIc,2,UCUsN5ZwHx2kILm84-jPDeXw
x5g5lgJBIHE,2,UCUsN5ZwHx2kILm84-jPDeXw
Z5ExbmMlN0Q,2,UCUsN5ZwHx2kILm84-jPDeXw
4lY-XtdUSHg,2,UCUsN5ZwHx2kILm84-jPDeXw
hvC7sGtwrx4,2,UCUsN5ZwHx2kILm84-jPDeXw
IPWPgmEYmas,2,UCUsN5ZwHx2kILm84-jPDeXw
3Cp3wpdHoU0,2,UCUsN5ZwHx2kILm84-jPDeXw
zws4_4lw2g4,2,UCUsN5ZwHx2kILm84-jPDeXw
zJuMjBwsNGM,2,UCUsN5ZwHx2kILm84-jPDeXw
HjjlVsfNq6o,2,UCUsN5ZwHx2kILm84-jPDeXw
Cffuw3hwHEg,2,UCUsN5ZwHx2kILm84-jPDeXw
rfZzlXvLJAE,2,UCUsN5ZwHx2kILm84-jPDeXw
-8eTd_xSUg0,2,UCUsN5ZwHx2kILm84-jPDeXw
lkey7bnlyFM,2,UCUsN5ZwHx2kILm84-jPDeXw
QmW1C5AJkUs,2,UCUsN5ZwHx2kILm84-jPDeXw
oVJtpuGsSCU,2,UCUsN5ZwHx2kILm84-jPDeXw
f9TSAjrtQFc,2,UCUsN5ZwHx2kILm84-jPDeXw
iuTaq_yiA_o,2,UCUsN5ZwHx2kILm84-jPDeXw
acfWq5AUUPI,2,UCUsN5ZwHx2kILm84-jPDeXw
fKSiol1uczc,2,UCUsN5ZwHx2kILm84-jPDeXw
fIYu2689-UM,2,UCUsN5ZwHx2kILm84-jPDeXw
SAu2M2EUAsk,2,UCUsN5ZwHx2kILm84-jPDeXw
iSLJe-bR-lk,2,UCUsN5ZwHx2kILm84-jPDeXw
z0JOGTV0VYk,2,UCUsN5ZwHx2kILm84-jPDeXw
tNoi5yhQyfU,2,UCUsN5ZwHx2kILm84-jPDeXw
f__Cw6HUNtM,2,UCUsN5ZwHx2kILm84-jPDeXw
g0XP9kt5KDw,2,UCUsN5ZwHx2kILm84-jPDeXw
33kLCZUTiPA,2,UCUsN5ZwHx2kILm84-jPDeXw
nd0G1PSLjGc,2,UCUsN5ZwHx2kILm84-jPDeXw
peJE-8t-f4M,2,UCUsN5ZwHx2kILm84-jPDeXw
HMwY3jtbG6s,2,UCUsN5ZwHx2kILm84-jPDeXw
P4KFoLJ433g,2,UCUsN5ZwHx2kILm84-jPDeXw
1XdKD693-YM,2,UCUsN5ZwHx2kILm84-jPDeXw
7PerCt0PwrM,2,UCUsN5ZwHx2kILm84-jPDeXw
00LvTCyvydU,2,UCUsN5ZwHx2kILm84-jPDeXw
csBZd1uderM,2,UCUsN5ZwHx2kILm84-jPDeXw
XCqgvXtmgYU,2,UCUsN5ZwHx2kILm84-jPDeXw
afu7H7GKyEI,2,UCUsN5ZwHx2kILm84-jPDeXw
yVfwG_FhuIc,2,UCUsN5ZwHx2kILm84-jPDeXw
ImrOcs6AzVo,2,UCUsN5ZwHx2kILm84-jPDeXw
uXS4STYuJ-s,2,UCUsN5ZwHx2kILm84-jPDeXw
wx8UCHW72Ts,2,UCUsN5ZwHx2kILm84-jPDeXw
G-jxkLoZWBw,2,UCUsN5ZwHx2kILm84-jPDeXw
gqPQpmDqX5M,2,UCUsN5ZwHx2kILm84-jPDeXw
1bgI6iA-Q8g,2,UCUsN5ZwHx2kILm84-jPDeXw
d3T8xI0Skcg,2,UCUsN5ZwHx2kILm84-jPDeXw
EkjBovImekQ,2,UCUsN5ZwHx2kILm84-jPDeXw
Z6tjAR5804w,2,UCUsN5ZwHx2kILm84-jPDeXw
E_c3JxR48rY,2,UCUsN5ZwHx2kILm84-jPDeXw
0UbDM4f396k,2,UCUsN5ZwHx2kILm84-jPDeXw
tFuRY1gZ4Lw,2,UCUsN5ZwHx2kILm84-jPDeXw
eHF7S12WMQU,2,UCUsN5ZwHx2kILm84-jPDeXw
KFZyp1a7JgU,2,UCUsN5ZwHx2kILm84-jPDeXw
s3sgghr_1bk,2,UCUsN5ZwHx2kILm84-jPDeXw
o6ouvV-7pCs,2,UCUsN5ZwHx2kILm84-jPDeXw
dc2LXKOG1kc,2,UCUsN5ZwHx2kILm84-jPDeXw
E7gwcWn4MDA,2,UCUsN5ZwHx2kILm84-jPDeXw
WM7unnGSITU,2,UCUsN5ZwHx2kILm84-jPDeXw
fScg7CGUWHw,2,UCUsN5ZwHx2kILm84-jPDeXw
UQtiGiE0gnE,2,UCUsN5ZwHx2kILm84-jPDeXw
ljRNxA3plXM,2,UCUsN5ZwHx2kILm84-jPDeXw
QNgR62hMATk,2,UCUsN5ZwHx2kILm84-jPDeXw
e4Mc3pFQvgo,2,UCUsN5ZwHx2kILm84-jPDeXw
dKGDN8QNS-E,2,UCUsN5ZwHx2kILm84-jPDeXw
l1LzkzGkYB8,2,UCUsN5ZwHx2kILm84-jPDeXw
TarfUkIn66M,2,UCUsN5ZwHx2kILm84-jPDeXw
xK7lEplf8IU,2,UCUsN5ZwHx2kILm84-jPDeXw
jDzyTLScTqc,2,UCUsN5ZwHx2kILm84-jPDeXw
DNIsJpOc2po,2,UCUsN5ZwHx2kILm84-jPDeXw
6KwjOMqVxYI,2,UCUsN5ZwHx2kILm84-jPDeXw
VOhDoqJ1Ca4,2,UCUsN5ZwHx2kILm84-jPDeXw
hC2hzYyescc,2,UCUsN5ZwHx2kILm84-jPDeXw
sTW5uYSxx6U,2,UCUsN5ZwHx2kILm84-jPDeXw
UXtdb0TvjQs,2,UCUsN5ZwHx2kILm84-jPDeXw
0QaBAf9Y3YM,2,UCUsN5ZwHx2kILm84-jPDeXw
AZNwRSm8gqw,2,UCUsN5ZwHx2kILm84-jPDeXw
fwl0F1K7QT4,2,UCUsN5ZwHx2kILm84-jPDeXw
uAT8HS8N1Yo,2,UCUsN5ZwHx2kILm84-jPDeXw
T3WDqDIc9xw,2,UCUsN5ZwHx2kILm84-jPDeXw
hMfBhPDxLQM,2,UCUsN5ZwHx2kILm84-jPDeXw
RS3TY4ViRJk,2,UCUsN5ZwHx2kILm84-jPDeXw
_eIH4F-24M4,2,UCRijo3ddMTht_IHyNSNXpNQ
PAgQHcKMOIk,2,UCRijo3ddMTht_IHyNSNXpNQ
Z8y05MbYm1Q,2,UCRijo3ddMTht_IHyNSNXpNQ
8Mc6zZxBTLA,2,UCRijo3ddMTht_IHyNSNXpNQ
qUUloBe5vEo,2,UCRijo3ddMTht_IHyNSNXpNQ
n1dEqq2hepw,2,UCRijo3ddMTht_IHyNSNXpNQ
cfZA6udrVUc,2,UCRijo3ddMTht_IHyNSNXpNQ
EsVPUpDyGec,2,UCRijo3ddMTht_IHyNSNXpNQ
74ZSIJk2pcg,2,UCRijo3ddMTht_IHyNSNXpNQ
1SIX0HTH-50,2,UCRijo3ddMTht_IHyNSNXpNQ
LP02BulYw3g,2,UCRijo3ddMTht_IHyNSNXpNQ
9X_nbT89X-c,2,UCRijo3ddMTht_IHyNSNXpNQ
ETnepJ1zgKQ,2,UCRijo3ddMTht_IHyNSNXpNQ
JaAm-0BBbmw,2,UCRijo3ddMTht_IHyNSNXpNQ
xBe-36v3lQo,2,UCRijo3ddMTht_IHyNSNXpNQ
mfTnowfhW2c,2,UCRijo3ddMTht_IHyNSNXpNQ
4CqwkiaXEOQ,2,UCRijo3ddMTht_IHyNSNXpNQ
dycv5jdhx88,2,UCRijo3ddMTht_IHyNSNXpNQ
6NMvQU9xNbo,2,UCRijo3ddMTht_IHyNSNXpNQ
OFBsuEGhQkI,2,UCRijo3ddMTht_IHyNSNXpNQ
AV3P55Xu_Ow,2,UCRijo3ddMTht_IHyNSNXpNQ
n4fXmZTVdZg,2,UCRijo3ddMTht_IHyNSNXpNQ
MqePxS6iyvA,2,UCRijo3ddMTht_IHyNSNXpNQ
0ADQauuOJto,2,UCRijo3ddMTht_IHyNSNXpNQ
dudw5JiklKc,2,UCRijo3ddMTht_IHyNSNXpNQ
5-3ouosW9IA,2,UCRijo3ddMTht_IHyNSNXpNQ
aCz-1tcdjN8,2,UCRijo3ddMTht_IHyNSNXpNQ
luR70V5gdS0,2,UCRijo3ddMTht_IHyNSNXpNQ
BKKr55WPrrM,2,UCRijo3ddMTht_IHyNSNXpNQ
lbK24iwrYbY,2,UCRijo3ddMTht_IHyNSNXpNQ
eZUKSxE2UZg,2,UCRijo3ddMTht_IHyNSNXpNQ
BYQAFbq2mxE,2,UCRijo3ddMTht_IHyNSNXpNQ
YYBqfzDPOWU,2,UCRijo3ddMTht_IHyNSNXpNQ
aV0BK3QCk0g,2,UCRijo3ddMTht_IHyNSNXpNQ
xG61CapseLU,2,UCRijo3ddMTht_IHyNSNXpNQ
v_BgzDHGav0,2,UCRijo3ddMTht_IHyNSNXpNQ
hfzSedylBog,2,UCRijo3ddMTht_IHyNSNXpNQ
4MMdJHYHoiA,2,UCRijo3ddMTht_IHyNSNXpNQ
gqdwyXC4Jwk,2,UCRijo3ddMTht_IHyNSNXpNQ
ItMpKIxXwlw,2,UCRijo3ddMTht_IHyNSNXpNQ
GSTyIwVqO6Q,2,UCRijo3ddMTht_IHyNSNXpNQ
XYX-IZa3rNs,2,UCRijo3ddMTht_IHyNSNXpNQ
Iw8qP0GdZ_0,2,UCRijo3ddMTht_IHyNSNXpNQ
3C0btIJjrW8,2,UCRijo3ddMTht_IHyNSNXpNQ
O5Sduwj9G98,2,UCRijo3ddMTht_IHyNSNXpNQ
4xGFo_lYUrs,2,UCRijo3ddMTht_IHyNSNXpNQ
bIDKhZ_4jLQ,2,UCRijo3ddMTht_IHyNSNXpNQ
aDrVrz76z1A,2,UCRijo3ddMTht_IHyNSNXpNQ
j7ZXF7jbXbY,2,UCRijo3ddMTht_IHyNSNXpNQ
jZMnZaFGIsU,2,UCa6vGFO9ty8v5KZJXQxdhaw
yMx7bXA4_H4,2,UCa6vGFO9ty8v5KZJXQxdhaw
ns5LGNA1-EQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
9IZGL7LeNkk,2,UCa6vGFO9ty8v5KZJXQxdhaw
scNkzupArfA,2,UCa6vGFO9ty8v5KZJXQxdhaw
qhBrdApaKIU,2,UCa6vGFO9ty8v5KZJXQxdhaw
wrEEv56vRKo,2,UCa6vGFO9ty8v5KZJXQxdhaw
joKpcx5hRJo,2,UCa6vGFO9ty8v5KZJXQxdhaw
XYeFPi7Y9to,2,UCa6vGFO9ty8v5KZJXQxdhaw
cuQQlOEFdnI,2,UCa6vGFO9ty8v5KZJXQxdhaw
Y0sg9G5BBVU,2,UCa6vGFO9ty8v5KZJXQxdhaw
d2F8tHG7H94,2,UCa6vGFO9ty8v5KZJXQxdhaw
EzB_u5q6fdE,2,UCa6vGFO9ty8v5KZJXQxdhaw
KeNsDhZWBww,2,UCa6vGFO9ty8v5KZJXQxdhaw
NKLErHZo32g,2,UCa6vGFO9ty8v5KZJXQxdhaw
u9ShdHekiuo,2,UCa6vGFO9ty8v5KZJXQxdhaw
XxtvSJ_DYtk,2,UCa6vGFO9ty8v5KZJXQxdhaw
jvQFQNdTiaI,2,UCa6vGFO9ty8v5KZJXQxdhaw
fyvsEAtgoFk,2,UCa6vGFO9ty8v5KZJXQxdhaw
gI8AQcs7wL4,2,UCa6vGFO9ty8v5KZJXQxdhaw
sIHiasCRt04,2,UCa6vGFO9ty8v5KZJXQxdhaw
gKci1W8v8RE,2,UCa6vGFO9ty8v5KZJXQxdhaw
_QQGs9w9EM8,2,UCa6vGFO9ty8v5KZJXQxdhaw
Bybr8CGoSOg,2,UCa6vGFO9ty8v5KZJXQxdhaw
ivVPYx7ZaJQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
auGw1RqKQPM,2,UCa6vGFO9ty8v5KZJXQxdhaw
_2N27160HKs,2,UCa6vGFO9ty8v5KZJXQxdhaw
b3VkaA71rsA,2,UCa6vGFO9ty8v5KZJXQxdhaw
hyv9cj51Npo,2,UCa6vGFO9ty8v5KZJXQxdhaw
lQhhjisPtH4,2,UCa6vGFO9ty8v5KZJXQxdhaw
yyE-0-Cc1rc,2,UCa6vGFO9ty8v5KZJXQxdhaw
1uC4iH8Hy2I,2,UCa6vGFO9ty8v5KZJXQxdhaw
wmF-vsAjRGQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
3uSUESouxOY,2,UCa6vGFO9ty8v5KZJXQxdhaw
UcQBQea2dSc,2,UCa6vGFO9ty8v5KZJXQxdhaw
2VGSJDSGAYo,2,UCa6vGFO9ty8v5KZJXQxdhaw
iceU9u2SWJQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
6KUAH3hHcR0,2,UCa6vGFO9ty8v5KZJXQxdhaw
fc6D1812AbQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
yrfNmDOMoP8,2,UCa6vGFO9ty8v5KZJXQxdhaw
IN7Ii1YLuf0,2,UCa6vGFO9ty8v5KZJXQxdhaw
BFhjiC0qqp4,2,UCa6vGFO9ty8v5KZJXQxdhaw
8556YF9MtYs,2,UCa6vGFO9ty8v5KZJXQxdhaw
H_u_UfPrldU,2,UCa6vGFO9ty8v5KZJXQxdhaw
ujAs1disEwg,2,UCa6vGFO9ty8v5KZJXQxdhaw
YaidNOEGtxE,2,UCa6vGFO9ty8v5KZJXQxdhaw
Jx3AUZDLWrU,2,UCa6vGFO9ty8v5KZJXQxdhaw
PgBE9dm0U8A,2,UCa6vGFO9ty8v5KZJXQxdhaw
1RTyurj8SQo,2,UCa6vGFO9ty8v5KZJXQxdhaw
-MiU47oKf2A,2,UCa6vGFO9ty8v5KZJXQxdhaw
dk8MuQTP4-s,2,UCa6vGFO9ty8v5KZJXQxdhaw
gQoPZ1reSGU,2,UCa6vGFO9ty8v5KZJXQxdhaw
XzP1XKvZwrw,2,UCa6vGFO9ty8v5KZJXQxdhaw
9vkXb8Uuihs,2,UCa6vGFO9ty8v5KZJXQxdhaw
gPjvANj5FXY,2,UCa6vGFO9ty8v5KZJXQxdhaw
JzIIZQmUGvE,2,UCa6vGFO9ty8v5KZJXQxdhaw
i7ETsjYj1eE,2,UCa6vGFO9ty8v5KZJXQxdhaw
kqpq01NMkPM,2,UCa6vGFO9ty8v5KZJXQxdhaw
ZVBIcZrYbz0,2,UCa6vGFO9ty8v5KZJXQxdhaw
XKydX_a3JeU,2,UCa6vGFO9ty8v5KZJXQxdhaw
TJme_FCh6d8,2,UCa6vGFO9ty8v5KZJXQxdhaw
cblN3i58kGs,2,UCa6vGFO9ty8v5KZJXQxdhaw
HN3k35GYtg4,2,UCa6vGFO9ty8v5KZJXQxdhaw
BoN6SuZhybE,2,UCa6vGFO9ty8v5KZJXQxdhaw
L-vOtoN7PBM,2,UCa6vGFO9ty8v5KZJXQxdhaw
FS5l06NyzBA,2,UCa6vGFO9ty8v5KZJXQxdhaw
7axa2P9l_WQ,2,UCa6vGFO9ty8v5KZJXQxdhaw
owIwffqXOvs,2,UCa6vGFO9ty8v5KZJXQxdhaw
y5yNOskpzns,2,UCa6vGFO9ty8v5KZJXQxdhaw
Z4Lj_ub9wAw,2,UCa6vGFO9ty8v5KZJXQxdhaw
ORCcW_RVqSw,2,UCa6vGFO9ty8v5KZJXQxdhaw
QU4yUBp7HsU,2,UCa6vGFO9ty8v5KZJXQxdhaw
_M-ip0Y49Q0,2,UCa6vGFO9ty8v5KZJXQxdhaw
77noqKXjmHY,2,UCa6vGFO9ty8v5KZJXQxdhaw
lA-H6ngoulE,2,UCa6vGFO9ty8v5KZJXQxdhaw
tt6ds7-LbbU,2,UCa6vGFO9ty8v5KZJXQxdhaw
ia219GD0Vok,2,UCa6vGFO9ty8v5KZJXQxdhaw
1WImFIJ5gxg,2,UCa6vGFO9ty8v5KZJXQxdhaw
TVmIRYMEoRk,2,UCa6vGFO9ty8v5KZJXQxdhaw
3e0_dZYSD2s,2,UCa6vGFO9ty8v5KZJXQxdhaw
V2QyvL8znss,2,UCa6vGFO9ty8v5KZJXQxdhaw
zmhxKR7ka5Y,2,UCa6vGFO9ty8v5KZJXQxdhaw
PYYmIt-dpOA,2,UCa6vGFO9ty8v5KZJXQxdhaw
c75DlDXl3Qc,2,UCa6vGFO9ty8v5KZJXQxdhaw
HUv9usu4HRA,2,UCa6vGFO9ty8v5KZJXQxdhaw
2UWRDDv9Du4,2,UCa6vGFO9ty8v5KZJXQxdhaw
77cAZctr3Lo,2,UCa6vGFO9ty8v5KZJXQxdhaw
tmto4iJoBu8,2,UCa6vGFO9ty8v5KZJXQxdhaw
gE1_5c9eV6c,2,UCa6vGFO9ty8v5KZJXQxdhaw
lGcEFHBWexI,2,UCa6vGFO9ty8v5KZJXQxdhaw
F_R08308bgM,2,UCa6vGFO9ty8v5KZJXQxdhaw
7L4mLA9L3c8,2,UCa6vGFO9ty8v5KZJXQxdhaw
jOtFL3wKyeM,2,UCa6vGFO9ty8v5KZJXQxdhaw
IcEfBC4zmgA,2,UCa6vGFO9ty8v5KZJXQxdhaw
9Wkk6OPneSU,2,UCa6vGFO9ty8v5KZJXQxdhaw
K00ax9LxjC4,2,UCa6vGFO9ty8v5KZJXQxdhaw
r-dvq8wufsU,2,UCa6vGFO9ty8v5KZJXQxdhaw
zXvoof3SMNM,2,UCa6vGFO9ty8v5KZJXQxdhaw
AJ3Z1gvz_7g,2,UCa6vGFO9ty8v5KZJXQxdhaw
uJcchib4hCw,2,UCa6vGFO9ty8v5KZJXQxdhaw
