,Word,CEFR
3182,heaven,B1
3574,intentionally,B1
3938,link,B1
214,alphabet,B1
169,agriculture,B1
3212,hidden,B1
3529,insane,B1
3252,holy,B1
28,abundant,B1
151,afterward,B1
3255,homeless,B1
3525,innovator,B1
3541,inspection,B1
152,afterwards,B1
24,absorb,B1
23,absolutely,B1
223,alternative,B1
450,attraction,B1
3539,insist,B1
3545,inspire,B1
159,agenda,B1
3264,honeymoon,B1
3887,lettuce,B1
443,attend,B1
3260,honest,B1
3238,historical,B1
3237,historic,B1
3261,honestly,B1
3262,honesty,B1
3530,inscribe,B1
228,altogether,B1
25,abstract,B1
3236,historian,B1
27,abundance,B1
3882,lessen,B1
161,aggressive,B1
3875,length,B1
3231,hip,B1
3233,hire,B1
449,attract,B1
3271,hop,B1
168,agricultural,B1
3626,invitation,B1
3893,liberate,B1
144,afford,B1
3891,liar,B1
3547,instance,B1
3275,hopefully,B1
3276,hopeless,B1
465,authority,B1
3630,involuntarily,B1
470,auxiliary,B1
3274,hopeful,B1
3619,invest,B1
3242,HIV,B1
3151,haven,B1
435,attachment,B1
438,attain,B1
3621,investigation,B1
3531,inscription,B1
3614,invasion,B1
22,absolute,B1
167,agreement,B1
3538,insight,B1
10074,hi-tech,B2
6775,syllable,B2
10049,fiber,B2
6892,testify,B2
1348,conceal,B2
1291,commission,B2
6770,swing,B2
10050,fibre,B2
1229,coalition,B2
114,adore,B2
10071,heartwarming,B2
1346,compute,B2
1345,compulsory,B2
6853,telescope,B2
1227,coaching,B2
10072,heart-warming,B2
10073,high-tech,B2
1288,commerce,B2
6893,testimony,B2
6868,tender,B2
6841,technical,B2
1215,closure,B2
109,admittedly,B2
10082,honorable,B2
10128,mama,B2
10129,mamma,B2
1285,commemorate,B2
145,affordable,B2
1365,concrete,B2
1209,clog,B2
106,admiringly,B2
1367,condemn,B2
1284,commander,B2
103,admirable,B2
1279,comfortably,B2
6749,swan,B2
1218,clothing,B2
179,aircrew,B2
6756,sweep,B2
1362,concession,B2
6842,technically,B2
1349,concede,B2
10122,laborer,B2
1350,conceit,B2
1351,conceivable,B2
10083,honourable,B2
1352,conceive,B2
6840,teaspoon,B2
10123,labourer,B2
112,adoption,B2
1356,conception,B2
1224,clumsy,B2
6761,swift,B2
178,aircraft,B2
111,adopted,B2
1360,concerning,B2
157,ageless,B2
115,adorn,B2
1301,communicative,B2
6777,symbolic,B2
1247,coincidence,B2
1320,compile,B2
165,agony,B2
162,aggressively,B2
130,adversity,B2
10104,italicize,B2
10105,italicise,B2
1260,collocation,B2
129,adversely,B2
1327,completion,B2
128,adverse,B2
1246,coincide,B2
1244,coherent,B2
10058,generalisation,B2
1329,complexion,B2
1330,complexity,B2
6864,temptation,B2
1243,coherence,B2
6878,terrace,B2
6798,tail,B2
6825,tattoo,B2
6824,tatter,B2
10059,generalize,B2
10093,industrialise,B2
1315,competence,B2
10062,glamourous,B2
1312,compensate,B2
1316,competent,B2
1311,compatible,B2
6813,tanned,B2
1310,compassionate,B2
10061,glamorous,B2
6811,tan,B2
10108,jeopardize,B2
6810,tame,B2
6870,tenderness,B2
10100,instill,B2
10095,enquire,B2
10101,instil,B2
1255,colleague,B2
10060,generalise,B2
1258,collector,B2
1309,compassion,B2
10094,inquire,B2
6869,tenderly,B2
6858,temperate,B2
6826,taunt,B2
6797,tag,B2
142,affectionate,B2
6784,synonym,B2
1339,comprehension,B2
1340,comprehensive,B2
123,advent,B2
1302,community,B2
6885,territory,B2
1234,coastline,B2
121,advancement,B2
1313,compensation,B2
1298,commonwealth,B2
143,affectionately,B2
1268,coma,B2
1341,compress,B2
10087,humanise,B2
10086,humanize,B2
1342,compression,B2
10084,hospitalize,B2
1230,coarse,B2
6778,sympathetic,B2
1303,commute,B2
6861,temporarily,B2
1262,colonial,B2
6884,terrifying,B2
10057,generalization,B2
6796,tactile,B2
10056,furore,B2
10109,jeopardise,B2
6795,tackle,B2
10092,industrialize,B2
10055,furor,B2
6794,tack,B2
1238,coconut,B2
6793,tabloid,B2
1261,colon,B2
10091,idolise,B2
10110,jeweler,B2
1237,cocoa,B2
10111,jeweller,B2
6789,tablecloth,B2
1334,component,B2
10054,fulfil,B2
10090,idolize,B2
10053,fulfill,B2
125,adventurous,B2
1236,cocktail,B2
10085,hospitalise,B2
6746,suspiciously,B2
6550,stockpile,B2
1556,crease,B2
1552,crawl,B2
1551,crater,B2
6554,stonework,B2
6555,stool,B2
10239,socialise,B2
10238,socialize,B2
10237,skilfully,B2
10236,skillfully,B2
10235,skilful,B2
6558,stopover,B2
10234,skillful,B2
26,absurd,B2
10231,savings,B2
6549,stock market,B2
6548,stock,B2
6547,stitch,B2
1558,creation,B2
6532,stern,B2
21,absentee,B2
10245,sulphur,B2
6533,stew,B2
10244,sulfur,B2
1568,crew,B2
6559,stopwatch,B2
1567,creepy,B2
6538,stiff,B2
1560,creatively,B2
6541,stimulant,B2
6542,stimulate,B2
6543,stimulation,B2
6544,stingy,B2
6545,stink,B2
1566,creek,B2
10230,saving,B2
1548,craftsman,B2
29,abuse,B2
1527,countrywide,B2
6579,strangle,B2
1525,countryman,B2
38,accessibility,B2
10209,popularise,B2
6575,strand,B2
1511,cottage,B2
1510,costume,B2
1509,costly,B2
44,accommodation,B2
1506,corruption,B2
1505,corrupt,B2
10208,popularize,B2
6531,stereotype,B2
6574,strait,B2
10227,revolutionise,B2
10226,revolutionize,B2
1546,crack,B2
1544,crab,B2
1541,cowardly,B2
10216,publicize,B2
10225,reorganise,B2
1540,coward,B2
1535,courtesy,B2
6570,straighten,B2
6571,straightforward,B2
10219,realisation,B2
10218,realization,B2
10217,publicise,B2
10224,reorganize,B2
6530,stepmother,B2
6529,stepfather,B2
1618,curl,B2
10265,utilise,B2
10264,utilize,B2
6469,squash,B2
6471,squeeze,B2
6472,stab,B2
6466,squad,B2
6473,stability,B2
6475,stack,B2
10262,unauthorized,B2
10261,tumour,B2
6479,stagger,B2
6480,stain,B2
10263,unauthorised,B2
1609,culturally,B2
10266,vigor,B2
6464,spur,B2
3,abandoned,B2
10274,worn-out,B2
1626,cursor,B2
10273,worn out,B2
10272,wornout,B2
10267,vigour,B2
6457,spray,B2
10271,whisky,B2
10270,whiskey,B2
10269,well-organised,B2
10268,well-organized,B2
6461,spreadsheet,B2
6463,sprint,B2
1504,corridor,B2
6483,stake,B2
6485,stammer,B2
6508,statesman,B2
10,aboriginal,B2
6509,statewide,B2
1592,crucial,B2
6511,statistics,B2
1586,crossly,B2
18,abruptly,B2
9,abolish,B2
1581,crocodile,B2
1578,critically,B2
10249,sympathise,B2
10248,sympathize,B2
6522,steely,B2
6524,steer,B2
6525,steering wheel,B2
1573,cripple,B2
1579,criticism,B2
10260,tumor,B2
1606,culmination,B2
1605,cuff,B2
6492,standby,B2
7,abnormally,B2
6493,standstill,B2
1594,cruelly,B2
6494,stanza,B2
1602,cube,B2
1595,cruelty,B2
6500,startle,B2
6501,starvation,B2
6502,starve,B2
6503,starving,B2
1603,cubism,B2
6596,strictly,B2
6597,stride,B2
10203,penalise,B2
10154,mold,B2
6693,superb,B2
6694,superintendent,B2
1413,console,B2
1412,consolation,B2
10153,modernise,B2
1411,consistent,B2
1415,constant,B2
10152,modernize,B2
6698,supernatural,B2
1409,considering,B2
6701,supervise,B2
6702,supervision,B2
6703,supervisor,B2
10150,modernization,B2
10151,modernisation,B2
6705,supplement,B2
10155,mould,B2
88,addicted,B2
1443,contract,B2
76,actively,B2
10165,moustache,B2
6672,suitably,B2
1432,contempt,B2
1431,contemporary,B2
89,addiction,B2
1430,contaminate,B2
80,actual,B2
6682,sunbeam,B2
82,acute,B2
1422,consultant,B2
1421,consult,B2
85,adaptable,B2
87,addict,B2
10164,mustache,B2
1444,contradict,B2
92,additionally,B2
1406,considerably,B2
10135,mechanise,B2
1380,confine,B2
6732,surrender,B2
1379,confidently,B2
10134,mechanize,B2
6735,surroundings,B2
6736,surveillance,B2
10136,medieval,B2
1376,confession,B2
1374,conferencing,B2
1373,conference,B2
1372,cone,B2
6743,suspend,B2
1371,conductor,B2
6745,suspicious,B2
1375,confess,B2
6706,supplier,B2
1384,confront,B2
102,administrative,B2
96,adequate,B2
10145,millimetre,B2
10144,millimeter,B2
10143,micrometre,B2
10142,micrometer,B2
1399,consent,B2
10137,mediaeval,B2
1398,consensus,B2
1397,consciousness,B2
97,adequately,B2
1395,conscience,B2
1394,conquest,B2
100,adjustment,B2
1390,conjunction,B2
6723,surge,B2
6715,suppress,B2
6747,sustain,B2
10040,familiarise,B2
6663,sufficiently,B2
1491,corona,B2
52,accumulate,B2
1490,cornet,B2
10193,overemphasise,B2
10192,overemphasize,B2
1489,cornerstone,B2
1486,core,B2
6614,stubbornly,B2
1485,coral,B2
1481,copper,B2
10190,organizer,B2
1480,cope,B2
1478,cooperative,B2
1477,cooperation,B2
1476,cooperate,B2
10191,organiser,B2
1492,corporal,B2
1493,corporate,B2
1503,corresponding,B2
10202,penalize,B2
1502,correspondent,B2
6600,striking,B2
1501,correspondence,B2
1500,correspond,B2
48,accordingly,B2
1499,correctness,B2
6605,strive,B2
10198,pajamas,B2
6606,stroke,B2
1494,corporation,B2
10199,pyjamas,B2
1445,contradiction,B2
1467,convinced,B2
56,accusation,B2
1459,conventional,B2
69,acquisition,B2
1458,convention,B2
1457,conveniently,B2
1454,controversy,B2
10175,offence,B2
6653,successive,B2
1461,converse,B2
10174,offense,B2
6656,suck,B2
10172,netsurfer,B2
6659,sue,B2
10171,neighbouring,B2
10170,neighboring,B2
6661,suffering,B2
1446,contradictory,B2
10173,net surfer,B2
6629,stylist,B2
6647,suburb,B2
6645,subtle,B2
6631,subcontinent,B2
6632,subculture,B2
6633,subdivision,B2
6635,subjunctive,B2
1464,convert,B2
61,achievable,B2
6646,subtract,B2
6637,submit,B2
6638,subplot,B2
6639,subside,B2
6640,substance,B2
1463,conversion,B2
1462,conversely,B2
6644,subtitle,B2
64,acid,B2
1201,climate change,B2
7001,timeliness,B2
10038,enrol,B2
7345,unsure,B2
7346,untalented,B2
7347,unthinkably,B2
780,botany,B2
7349,untie,B2
779,bossy,B2
7352,unto,B2
415,assumption,B2
416,assurance,B2
7353,untreated,B2
7678,windshield,B2
7354,untrimmed,B2
417,assure,B2
418,astonish,B2
7675,winding,B2
7357,unusualness,B2
7344,unsuitable,B2
419,astonished,B2
7343,unsuccessful,B2
7683,wink,B2
7329,unofficial,B2
404,assess,B2
787,bothersome,B2
7332,unpopular,B2
405,assessment,B2
786,bothered,B2
7334,unrealistic,B2
7335,unreasonable,B2
7686,wipe,B2
7337,unreliable,B2
7338,unrest,B2
7339,unsafe,B2
7340,unsatisfactory,B2
7341,unselfish,B2
7342,unstoppable,B2
771,booth,B2
420,astonishing,B2
7360,unwilling,B2
7378,upside down,B2
428,athletics,B2
7660,width,B2
755,bony,B2
751,bombing,B2
750,bomber,B2
7385,urban,B2
749,bombard,B2
7659,widow,B2
7389,urgently,B2
7657,widen,B2
746,bolt,B2
741,boiling,B2
7663,wilderness,B2
424,astronomy,B2
7375,upright,B2
7361,unwise,B2
7362,unworldly,B2
769,boost,B2
7365,upbringing,B2
421,astonishment,B2
7327,unnatural,B2
7669,willingly,B2
7369,upgrade,B2
763,bookmark,B2
761,booklet,B2
7668,willing,B2
760,bookish,B2
434,attached,B2
7326,unmistakably,B2
7693,wit,B2
7268,undoubtedly,B2
7269,undreamed,B2
378,arrogant,B2
7722,workman,B2
7271,undressed,B2
7272,unease,B2
7273,uneasily,B2
381,artery,B2
7719,workbench,B2
7718,workaholic,B2
839,brewery,B2
7277,unenthusiastic,B2
7278,uneven,B2
383,articulate,B2
838,breezy,B2
385,artificially,B2
7715,wordlessly,B2
7726,worktable,B2
7266,underwear,B2
848,brilliantly,B2
7250,undergraduate,B2
371,arouse,B2
7251,underground,B2
7732,worm,B2
854,broadcaster,B2
851,broadband,B2
7258,undersea,B2
7729,worldview,B2
7260,understandable,B2
7728,worldly,B2
7261,understanding,B2
7263,undertake,B2
7283,unfamiliar,B2
7284,unfashionable,B2
833,breathtaking,B2
800,boxer,B2
7702,witty,B2
7314,unjustly,B2
7315,unkind,B2
400,assault,B2
401,assemble,B2
794,bourbon,B2
402,assembly,B2
7696,withdrawal,B2
7321,unlimited,B2
7322,unload,B2
7695,withdraw,B2
7323,unlock,B2
403,assert,B2
7311,universal,B2
7310,united,B2
398,aspire,B2
7704,wolf,B2
388,artistry,B2
7287,unforeseen,B2
7711,woodcarving,B2
391,ash,B2
828,breakup,B2
7292,ungodly,B2
7709,wondrous,B2
7293,unhappiness,B2
7325,unmistakable,B2
825,breakdown,B2
820,bravery,B2
7297,unhelpful,B2
397,aspiration,B2
7301,unimaginable,B2
7302,unimaginably,B2
807,brag,B2
806,bracket,B2
824,breakable,B2
855,broaden,B2
7398,user,B2
439,attainable,B2
7601,well-balanced,B2
507,badge,B2
7506,wage,B2
639,beneficial,B2
7508,waist,B2
7598,welfare,B2
7509,waistcoat,B2
510,bad-tempered,B2
630,belongings,B2
627,bellow,B2
7518,walkabout,B2
7519,walker,B2
7503,vow,B2
518,balanced,B2
7602,well-built,B2
642,benevolence,B2
663,bidding,B2
662,bid,B2
659,bewilderment,B2
7487,vital,B2
7488,vitamin,B2
658,bewilder,B2
654,betray,B2
7492,vocalist,B2
652,bestseller,B2
651,bestow,B2
645,berry,B2
7606,well-paid,B2
502,backup,B2
504,backyard,B2
7499,vomit,B2
643,benevolent,B2
7502,voter,B2
7522,wallboard,B2
521,balky,B2
523,ballad,B2
7572,wearisome,B2
540,bankruptcy,B2
7547,wasp,B2
7569,wealthy,B2
561,bartender,B2
560,barrier,B2
559,barren,B2
557,barometer,B2
556,barn,B2
7557,waterproof,B2
554,barley,B2
546,barbershop,B2
7566,weakly,B2
7565,weaken,B2
7573,weary,B2
539,bankrupt,B2
537,banker,B2
577,bathhouse,B2
7524,walnut,B2
524,ballet,B2
526,ballot,B2
7584,weed,B2
598,beautify,B2
527,ban,B2
666,bikini,B2
7581,wed,B2
592,bearing,B2
587,beam,B2
586,beak,B2
585,beagle,B2
581,battlefield,B2
7539,warship,B2
7540,wartime,B2
7576,weave,B2
7399,usher,B2
7480,visibly,B2
7611,western,B2
7420,vanity,B2
7421,variation,B2
7422,varied,B2
452,attractiveness,B2
7638,whip,B2
712,blink,B2
711,blindness,B2
710,blindly,B2
453,attribute,B2
7433,venture,B2
7434,venue,B2
455,atypical,B2
447,attentively,B2
456,aubergine,B2
7419,vanish,B2
440,attainment,B2
7402,utility,B2
7404,utter,B2
7405,utterly,B2
7407,vacant,B2
730,blurt,B2
7409,vaccine,B2
729,blur,B2
724,blossom,B2
7412,valentine,B2
7413,valid,B2
723,blooming,B2
721,bloody,B2
444,attendance,B2
446,attentive,B2
719,bloodstream,B2
459,audit,B2
7436,verbal,B2
7437,verbally,B2
7459,viewer,B2
680,birdcage,B2
7462,vigorous,B2
7463,vigorously,B2
484,awe,B2
7464,villa,B2
678,biotechnology,B2
7466,villager,B2
7467,vinegar,B2
7468,violate,B2
489,axis,B2
676,biological,B2
673,bio,B2
7474,virtual reality,B2
7475,virtually,B2
7476,virtue,B2
672,bind,B2
683,birthplace,B2
7620,wheat,B2
477,await,B2
690,bitterly,B2
7438,verse,B2
460,audition,B2
7440,version,B2
7441,versus,B2
464,authoritative,B2
7629,whereas,B2
670,billion,B2
703,blaze,B2
7446,veteran,B2
471,availability,B2
701,blast,B2
7448,vibrate,B2
7449,vibration,B2
695,blade,B2
691,bizarre,B2
7248,underestimate,B2
856,broadly,B2
367,armful,B2
236,amazingly,B2
237,ambassador,B2
238,ambiguity,B2
1057,centigrade,B2
7025,toenail,B2
1054,cemetery,B2
7027,toil,B2
1053,cello,B2
7029,tolerant,B2
7030,tolerate,B2
7031,toll,B2
1052,cellist,B2
7033,tomb,B2
239,ambiguous,B2
1051,cellar,B2
7036,ton,B2
1046,ceiling,B2
234,amazement,B2
1045,cease,B2
1067,certificate,B2
1069,certify,B2
9998,cosy,B2
7000,timeless,B2
9997,cozy,B2
7003,times,B2
7005,timing,B2
1085,chaotic,B2
9996,cosiness,B2
9995,coziness,B2
7010,tiptoe,B2
1080,chancellor,B2
232,amaze,B2
7013,tiredness,B2
7014,tiresome,B2
1068,certification,B2
243,ammonia,B2
245,amongst,B2
247,ample,B2
261,anchorage,B2
262,anchorman,B2
263,anchorperson,B2
1006,carpool,B2
1004,carnival,B2
1003,caring,B2
7071,toxic,B2
9968,categorisation,B2
9967,categorization,B2
9966,catalogue,B2
9965,catalog,B2
271,anguish,B2
997,carefree,B2
273,animate,B2
260,anchor,B2
257,analyst,B2
1012,carve,B2
1013,cascade,B2
248,amplifier,B2
1035,cathedral,B2
1034,catering,B2
1030,catchy,B2
7050,torch,B2
249,amplify,B2
1027,catastrophic,B2
227,altitude,B2
7052,tortoiseshell,B2
1026,catastrophe,B2
250,amuse,B2
1025,catalyst,B2
1022,casually,B2
1019,cast,B2
255,analogy,B2
7060,tough,B2
7053,torture,B2
7080,trader,B2
10001,crystallize,B2
1096,charming,B2
6932,thigh,B2
1168,citywide,B2
6936,thinker,B2
191,alcoholism,B2
6938,third person,B2
6939,thirdly,B2
192,alert,B2
201,allegation,B2
1163,circumstance,B2
1161,circuitry,B2
1160,circuit,B2
203,alliance,B2
1154,chunk,B2
6948,thoroughly,B2
10023,draught,B2
1173,clam,B2
10022,draft,B2
6930,thickness,B2
1174,clap,B2
10037,enroll,B2
1198,client,B2
1193,clerical,B2
6913,theme,B2
10036,endeavour,B2
1192,clearness,B2
10035,endeavor,B2
6916,theorist,B2
1185,clause,B2
6918,therapist,B2
6919,therapy,B2
6921,thereafter,B2
1181,classification,B2
6923,thermometer,B2
6926,thesis,B2
1175,clarify,B2
6929,thickly,B2
1150,chop,B2
6954,thoughtful,B2
10012,diarrhoea,B2
10011,diarrhea,B2
222,alternate,B2
1116,cheerfulness,B2
1115,cheerfully,B2
6982,tickle,B2
10008,dehumanise,B2
1112,cheeky,B2
1110,checkpoint,B2
1104,cheat,B2
10007,dehumanize,B2
225,alternatively,B2
10004,cybercafé,B2
10003,cybercafe,B2
10002,crystallise,B2
221,alter,B2
1123,chemotherapy,B2
220,altar,B2
1126,cherished,B2
6955,thoughtless,B2
206,ally,B2
6957,thread,B2
212,alongside,B2
6959,threaten,B2
1143,chip,B2
1140,chimney,B2
6962,thrill,B2
6993,tightrope,B2
10018,disorganised,B2
1138,childish,B2
6965,thrilling,B2
6966,throat,B2
10017,disorganized,B2
215,alphabetical,B2
1131,chew,B2
1127,cherry,B2
6963,thrilled,B2
993,cardigan,B2
992,cardboard,B2
990,carbon monoxide,B2
7766,wrongly,B2
901,burial,B2
332,applicant,B2
7191,tunnel,B2
900,burgle,B2
7193,turbulent,B2
899,burglary,B2
339,appreciative,B2
896,bureaucracy,B2
894,burdensome,B2
7199,tutor,B2
343,appropriately,B2
7757,wreck,B2
890,bun,B2
889,bumper,B2
7186,tulip,B2
7205,twinkle,B2
7185,tuition,B2
7184,tug,B2
927,buzz,B2
321,apostrophe,B2
7173,trusty,B2
7774,yearn,B2
7175,truthful,B2
7176,truthfulness,B2
916,bustling,B2
915,bustle,B2
7180,tub,B2
7771,yawn,B2
7182,tuberculosis,B2
7768,yacht,B2
7767,X-ray,B2
346,approximate,B2
887,bum,B2
7208,twisted,B2
867,browser,B2
7234,unchanged,B2
7235,uncharacteristic,B2
361,aristocracy,B2
7743,worship,B2
7742,worsen,B2
866,browse,B2
863,brother-in-law,B2
7238,unclearly,B2
7240,uncomfortably,B2
7241,uncommon,B2
7242,unconcerned,B2
7243,unconscious,B2
7738,worrying,B2
858,brochure,B2
868,bruise,B2
7230,unbeatable,B2
7229,unbearable,B2
7228,unaware,B2
886,bully,B2
350,arch,B2
7212,typhoid,B2
354,arctic,B2
882,bulimia,B2
7215,tyranny,B2
7216,tyrant,B2
7748,worthless,B2
7219,ultimately,B2
357,arena,B2
7222,unacceptable,B2
873,bud,B2
7224,unashamedly,B2
7225,unattractive,B2
7227,unavailable,B2
7218,ultimate,B2
7163,troublesome,B2
934,cabinet,B2
935,cable,B2
9948,aluminium,B2
7102,transcript,B2
9947,aluminum,B2
9944,agonise,B2
973,capability,B2
9943,agonize,B2
7107,transfusion,B2
7108,transient,B2
286,anonymous,B2
7109,transistor,B2
7110,transition,B2
293,antiaircraft,B2
7112,transitive,B2
970,canon,B2
294,antibacterial,B2
7114,translation,B2
7101,trample,B2
7100,tramp,B2
9953,archaeologist,B2
7098,traitor,B2
989,carbon footprint,B2
988,carbon dioxide,B2
987,carbon,B2
9960,backwards,B2
9959,backward,B2
986,caravan,B2
9958,axe,B2
7115,translator,B2
7091,trailer,B2
981,captive,B2
9956,authorise,B2
7094,trainee,B2
7095,trainer,B2
980,caption,B2
9955,authorize,B2
9954,archeologist,B2
7097,trait,B2
9957,ax,B2
10039,familiarize,B2
7116,transmission,B2
7118,transparent,B2
7141,tremor,B2
7143,trial,B2
7144,triangle,B2
7145,tribe,B2
7148,tricky,B2
301,antistatic,B2
302,antivirus,B2
7151,trio,B2
7155,trivial,B2
7783,yield,B2
7156,trolley,B2
7157,troop,B2
7158,trophy,B2
7159,tropic,B2
7140,tremendously,B2
949,calmly,B2
7792,youthful,B2
7793,yummy,B2
969,cannonball,B2
967,cane,B2
295,anticancer,B2
964,candidate,B2
296,anticipate,B2
7798,zoom,B2
7128,traverse,B2
7117,transmit,B2
297,anticipation,B2
7130,tread,B2
298,antipollution,B2
7795,zip,B2
955,campaign,B2
7135,treaty,B2
7794,zebra,B2
7137,trek,B2
7129,tray,B2
6446,spokeswoman,B2
7169,trunk,B2
4777,overtime,B2
4779,overturn,B2
3190,hell,B2
3189,helicopter,B2
4784,ow,B2
3186,hedge,B2
4787,owing to,B2
4788,owl,B2
4793,ox,B2
4776,overthrow,B2
4795,ozone,B2
3174,heartbreaking,B2
3169,heap,B2
4803,packed,B2
4804,packet,B2
3166,health care,B2
4806,pad,B2
3161,headquarters,B2
3154,hazardous,B2
3152,hay,B2
4797,pa,B2
4814,paintbrush,B2
4775,overtake,B2
4773,oversize,B2
4745,outsider,B2
4746,outskirts,B2
4749,outwardly,B2
3209,hesitation,B2
4751,oval,B2
3204,heritage,B2
4755,overall,B2
4757,overboard,B2
4774,overstep,B2
4758,overbook,B2
3201,herb,B2
4762,overestimate,B2
4763,overhear,B2
3198,hemp,B2
4765,overlap,B2
4766,overlook,B2
4767,overly,B2
3195,helper,B2
4772,overshadow,B2
4759,overcoat,B2
3148,haunting,B2
4822,pallet,B2
4861,particle,B2
4862,particular,B2
4864,partisan,B2
3103,handicraft,B2
3101,handicap,B2
4867,partnership,B2
3084,hairy,B2
4876,passionate,B2
4877,passionately,B2
4859,participation,B2
3079,hail,B2
3073,gymnastic,B2
3070,guts,B2
4885,pastor,B2
4886,pastoral,B2
4887,patch,B2
3069,gunshot,B2
3067,gum,B2
3066,gulp,B2
4892,patiently,B2
4893,patriot,B2
3076,habitant,B2
3107,handout,B2
3142,hatching,B2
4825,pancake,B2
4826,pandemic,B2
4827,panel,B2
3138,hastily,B2
4831,papaya,B2
3137,haste,B2
4833,paperless,B2
4834,paperwork,B2
3108,handrail,B2
3134,harrow,B2
4838,paradox,B2
3131,harmless,B2
4840,paralysis,B2
4842,paramedic,B2
4843,paratrooper,B2
3126,hardware,B2
3123,hard drive,B2
4852,parliament,B2
4836,parade,B2
4740,outshine,B2
4739,outrageous,B2
3340,hyphen,B2
3339,hyperbole,B2
3338,hygiene,B2
4624,offshore,B2
3337,hybrid,B2
3335,hush,B2
4628,ointment,B2
4633,olive,B2
3328,hunting,B2
4618,offhand,B2
4635,Olympia,B2
3319,humiliation,B2
3318,humiliating,B2
3317,humiliate,B2
3315,humbug,B2
3314,humble,B2
3311,humanist,B2
3310,humane,B2
3309,human rights,B2
3306,hugely,B2
4636,Olympiad,B2
3346,iceman,B2
4613,offender,B2
3377,imagery,B2
4586,obligation,B2
3375,illustration,B2
3374,illustrate,B2
4589,observer,B2
4590,obsess,B2
4591,obsession,B2
4592,obsessive,B2
3347,icon,B2
3367,ignorant,B2
3362,idle,B2
3361,idiot,B2
3359,ideology,B2
3356,identify,B2
4607,odd,B2
3355,identification,B2
3354,identical,B2
3353,ideally,B2
3348,icy,B2
4612,offend,B2
3366,ignorance,B2
4658,openly,B2
3300,hover,B2
3298,housewife,B2
3250,hollow,B2
3247,holder,B2
4712,ounce,B2
4718,outback,B2
4719,outbreak,B2
4720,outcome,B2
4721,outdistance,B2
4722,outdo,B2
3230,hint,B2
4726,outfit,B2
3251,holocaust,B2
4727,outgrow,B2
3226,hilarious,B2
4730,outlet,B2
3223,hijack,B2
4733,outlive,B2
4734,outlook,B2
4736,outpatient,B2
4737,output,B2
4738,outrage,B2
4728,outing,B2
4706,ornament,B2
4705,originate,B2
4704,originally,B2
4662,operator,B2
3297,housemaster,B2
4664,opponent,B2
3296,housekeeper,B2
3293,hourly,B2
3286,hospitality,B2
3284,hospitable,B2
3283,hospice,B2
4674,optimism,B2
4675,optimist,B2
4676,optimistic,B2
4678,optional,B2
4684,orator,B2
4687,orchestral,B2
4688,orchid,B2
3270,hook,B2
3268,hood,B2
3259,hone,B2
3257,homeward,B2
4703,originality,B2
4894,patriotic,B2
4895,patriotism,B2
4897,patron,B2
3061,guideline,B2
5101,polar bear,B2
2874,gear,B2
2873,gaze,B2
2871,gaudy,B2
2869,gateway,B2
2867,gasp,B2
5109,polio,B2
5110,polish,B2
5113,politeness,B2
5097,pointless,B2
2862,gardener,B2
2857,gangster,B2
5118,polity,B2
2856,gang,B2
2854,gambling,B2
5122,polo,B2
5124,ponder,B2
2848,gaiety,B2
5131,popularity,B2
5134,porch,B2
5115,politically,B2
5137,portion,B2
5096,point of view,B2
2887,generously,B2
5054,planning,B2
2919,glacis,B2
2917,giveaway,B2
2906,ghetto,B2
2905,getaway,B2
5066,playmate,B2
5067,playwright,B2
5068,plead,B2
2902,germ,B2
2898,geographic,B2
2885,generosity,B2
2897,genuinely,B2
2895,gently,B2
5078,plot,B2
5079,pluck,B2
2892,genre,B2
5082,plum,B2
5083,plumber,B2
2891,genius,B2
5088,pneumonia,B2
2896,genuine,B2
5139,pose,B2
5140,posh,B2
2837,furiously,B2
5190,predicament,B2
5191,predicate,B2
5192,predicative,B2
5194,predictable,B2
5196,predictive,B2
5197,predictor,B2
5198,prefect,B2
5200,preferable,B2
5201,preferably,B2
5189,precisely,B2
2774,freak,B2
5206,prehuman,B2
5207,preindustrial,B2
5208,prejudge,B2
2773,fraud,B2
5210,preliminary,B2
5211,preoccupy,B2
2772,frantically,B2
2771,frankly,B2
2767,fragrance,B2
5205,prehistoric,B2
5186,precede,B2
5183,prawn,B2
5182,prance,B2
2836,furious,B2
2833,funky,B2
5145,possessed,B2
2832,funk,B2
2830,fundamental,B2
2827,functionality,B2
2826,functional,B2
5154,postal,B2
2821,fume,B2
5158,postpone,B2
5161,potent,B2
5164,potentially,B2
2807,frugal,B2
2804,frontier,B2
5174,powerfully,B2
5176,practicality,B2
5177,practically,B2
2795,frigate,B2
2793,friendly,B2
2924,glare,B2
4580,obituary,B2
2927,gleam,B2
5048,plague,B2
4935,penetrate,B2
4937,penguin,B2
4938,penicillin,B2
4941,pension,B2
4942,pentagon,B2
3038,gross,B2
3035,grip,B2
4946,perceive,B2
4948,percentage,B2
4949,perception,B2
3045,growing,B2
3032,grim,B2
3028,grieve,B2
3027,grief,B2
4958,permanence,B2
3020,greatness,B2
4961,permeate,B2
3014,gravitation,B2
4964,perseverance,B2
4965,persist,B2
4966,persistence,B2
3033,grin,B2
4967,persistent,B2
4932,penalty,B2
4929,peg,B2
4901,pave,B2
4902,pavement,B2
4903,paw,B2
4904,pawnbroker,B2
4905,pawnshop,B2
